trigram,frequency,trigrams
"('hotel', 'knows', 'high')",1,hotel knows high
"('gym', 'free', 'weights')",1,gym free weights
"('free', 'weights', 'machine')",1,free weights machine
"('weights', 'machine', 'cardio')",1,weights machine cardio
"('machine', 'cardio', 'location')",1,machine cardio location
"('cardio', 'location', 'port')",1,cardio location port
"('location', 'port', 'great')",1,location port great
"('port', 'great', 'cruising')",1,port great cruising
"('great', 'cruising', 'capri')",1,great cruising capri
"('cruising', 'capri', 'taking')",1,cruising capri taking
"('capri', 'taking', 'car')",1,capri taking car
"('taking', 'car', 'pompeii')",1,taking car pompeii
"('car', 'pompeii', 'rooms')",1,car pompeii rooms
"('pompeii', 'rooms', 'modern')",1,pompeii rooms modern
"('rooms', 'modern', 'well')",1,rooms modern well
"('modern', 'well', 'built')",1,modern well built
"('well', 'built', 'clearly')",1,well built clearly
"('built', 'clearly', 'owner')",1,built clearly owner
"('clearly', 'owner', 'owning')",1,clearly owner owning
"('owner', 'owning', 'group')",1,owner owning group
"('owning', 'group', 'hotel')",1,owning group hotel
"('group', 'hotel', 'knows')",1,group hotel knows
"('unresponsive', 'emailed', 'several')",1,unresponsive emailed several
"('emailed', 'several', 'times')",1,emailed several times
"('several', 'times', 'spa')",1,several times spa
"('large', 'well', 'appointed')",1,large well appointed
"('appointed', 'comfortable', 'hotel')",1,appointed comfortable hotel
"('comfortable', 'hotel', 'modern')",1,comfortable hotel modern
"('modern', 'clean', 'lines')",1,modern clean lines
"('clean', 'lines', 'breakfast')",1,clean lines breakfast
"('lines', 'breakfast', 'morning')",1,lines breakfast morning
"('breakfast', 'morning', 'lovely')",1,breakfast morning lovely
"('morning', 'lovely', 'room')",1,morning lovely room
"('lovely', 'room', 'another')",1,lovely room another
"('room', 'another', 'great')",1,room another great
"('another', 'great', 'view')",1,another great view
"('view', 'harbour', 'walking')",1,view harbour walking
"('harbour', 'walking', 'distance')",1,harbour walking distance
"('walking', 'distance', 'ferry')",1,walking distance ferry
"('distance', 'ferry', 'terminal')",1,distance ferry terminal
"('ferry', 'terminal', 'castle')",1,ferry terminal castle
"('terminal', 'castle', 'staff')",1,terminal castle staff
"('castle', 'staff', 'helpful')",1,castle staff helpful
"('helpful', 'friendly', 'bartender')",1,helpful friendly bartender
"('friendly', 'bartender', 'lobby')",1,friendly bartender lobby
"('bartender', 'lobby', 'bar')",1,bartender lobby bar
"('lobby', 'bar', 'great')",1,lobby bar great
"('well', 'appointed', 'comfortable')",1,well appointed comfortable
"('room', 'large', 'well')",1,room large well
"('times', 'spa', 'availability')",1,times spa availability
"('going', 'room', 'large')",1,going room large
"('spa', 'availability', 'case')",1,spa availability case
"('availability', 'case', 'receive')",1,availability case receive
"('case', 'receive', 'response')",1,case receive response
"('receive', 'response', '7000')",1,receive response 7000
"('response', '7000', 'credit')",1,response 7000 credit
"('7000', 'credit', 'card')",1,7000 credit card
"('credit', 'card', 'holds')",1,credit card holds
"('card', 'holds', 'stay')",1,card holds stay
"('holds', 'stay', 'disputed')",1,holds stay disputed
"('stay', 'disputed', 'even')",1,stay disputed even
"('disputed', 'even', 'showed')",1,disputed even showed
"('even', 'showed', 'booked')",1,even showed booked
"('showed', 'booked', 'corner')",1,showed booked corner
"('booked', 'corner', 'suite')",1,booked corner suite
"('corner', 'suite', 'great')",1,corner suite great
"('suite', 'great', 'view')",1,suite great view
"('view', 'harbour', 'bay')",1,view harbour bay
"('harbour', 'bay', 'naples')",1,harbour bay naples
"('bay', 'naples', 'ships')",1,bay naples ships
"('naples', 'ships', 'coming')",1,naples ships coming
"('coming', 'going', 'room')",1,coming going room
"('3000', 'gym', 'free')",1,3000 gym free
"('top', 'floor', '3000')",1,top floor 3000
"('great', 'nicola', 'lovely')",1,great nicola lovely
"('coast', 'although', 'stayed')",1,coast although stayed
"('star', 'business', 'type')",1,star business type
"('business', 'type', 'hotel')",1,business type hotel
"('type', 'hotel', 'although')",1,type hotel although
"('hotel', 'although', 'perfectly')",1,hotel although perfectly
"('although', 'perfectly', 'fine')",1,although perfectly fine
"('perfectly', 'fine', 'last')",1,perfectly fine last
"('fine', 'last', 'day')",1,fine last day
"('last', 'day', 'trip')",1,last day trip
"('day', 'trip', 'coast')",1,day trip coast
"('trip', 'coast', 'although')",1,trip coast although
"('although', 'stayed', 'two')",1,although stayed two
"('michelin', 'restaurant', 'top')",1,michelin restaurant top
"('two', 'nights', 'take')",1,two nights take
"('nights', 'take', 'naples')",1,nights take naples
"('take', 'naples', 'end')",1,take naples end
"('naples', 'end', 'weregretted')",1,naples end weregretted
"('end', 'weregretted', 'one')",1,end weregretted one
"('weregretted', 'one', 'night')",1,weregretted one night
"('one', 'night', 'flight')",1,one night flight
"('night', 'flight', 'hotel')",1,night flight hotel
"('flight', 'hotel', 'issues')",1,flight hotel issues
"('hotel', 'issues', 'naples')",1,hotel issues naples
"('four', 'star', 'business')",1,four star business
"('nice', 'four', 'star')",1,nice four star
"('hotel', 'nice', 'four')",1,hotel nice four
"('romeo', 'hotel', 'nice')",1,romeo hotel nice
"('buffet', 'breakfast', 'lots')",1,buffet breakfast lots
"('breakfast', 'lots', 'delicious')",1,breakfast lots delicious
"('lots', 'delicious', 'extra')",1,lots delicious extra
"('delicious', 'extra', 'plates')",1,delicious extra plates
"('extra', 'plates', 'order')",1,extra plates order
"('plates', 'order', 'free')",1,plates order free
"('order', 'free', 'charge')",1,order free charge
"('free', 'charge', 'comfortable')",1,free charge comfortable
"('charge', 'comfortable', 'king')",1,charge comfortable king
"('size', 'bed', 'modern')",1,size bed modern
"('bed', 'modern', 'walk')",1,bed modern walk
"('modern', 'walk', 'shower')",1,modern walk shower
"('walk', 'shower', 'elegant')",1,walk shower elegant
"('shower', 'elegant', 'details')",1,shower elegant details
"('elegant', 'details', 'toiletries')",1,elegant details toiletries
"('details', 'toiletries', 'wood')",1,details toiletries wood
"('toiletries', 'wood', 'glass')",1,toiletries wood glass
"('wood', 'glass', 'leather')",1,wood glass leather
"('glass', 'leather', 'everywhere')",1,glass leather everywhere
"('leather', 'everywhere', 'romeo')",1,leather everywhere romeo
"('everywhere', 'romeo', 'hotel')",1,everywhere romeo hotel
"('issues', 'naples', 'bit')",1,issues naples bit
"('naples', 'bit', 'industrious')",1,naples bit industrious
"('bit', 'industrious', 'crowded')",1,bit industrious crowded
"('staff', 'accommodating', 'friendly')",1,staff accommodating friendly
"('friendly', 'free', 'breakfast')",1,friendly free breakfast
"('free', 'breakfast', 'buffet')",1,free breakfast buffet
"('buffet', 'nice', 'touch')",1,buffet nice touch
"('nice', 'touch', 'although')",1,nice touch although
"('touch', 'although', 'mostly')",1,touch although mostly
"('although', 'mostly', 'sugary')",1,although mostly sugary
"('mostly', 'sugary', 'carb')",1,mostly sugary carb
"('sugary', 'carb', 'type')",1,sugary carb type
"('carb', 'type', 'foods')",1,carb type foods
"('type', 'foods', 'asked')",1,type foods asked
"('foods', 'asked', 'smoke')",1,foods asked smoke
"('asked', 'smoke', 'salmon')",1,asked smoke salmon
"('smoke', 'salmon', 'cart')",1,smoke salmon cart
"('salmon', 'cart', 'menu')",1,salmon cart menu
"('cart', 'menu', 'brought')",1,cart menu brought
"('menu', 'brought', 'nice')",1,menu brought nice
"('brought', 'nice', 'plate')",1,brought nice plate
"('nice', 'plate', 'hotel')",1,nice plate hotel
"('plate', 'hotel', 'amazing')",1,plate hotel amazing
"('hotel', 'amazing', 'michelin')",1,hotel amazing michelin
"('amazing', 'michelin', 'restaurant')",1,amazing michelin restaurant
"('accommodating', 'friendly', 'free')",1,accommodating friendly free
"('feel', 'staff', 'accommodating')",1,feel staff accommodating
"('industrious', 'crowded', 'quite')",1,industrious crowded quite
"('designer', 'feel', 'staff')",1,designer feel staff
"('crowded', 'quite', 'dirty')",1,crowded quite dirty
"('quite', 'dirty', 'much')",1,quite dirty much
"('dirty', 'much', 'see')",1,dirty much see
"('much', 'see', 'although')",1,much see although
"('see', 'although', 'find')",1,see although find
"('although', 'find', 'cute')",1,although find cute
"('find', 'cute', 'restaurant')",1,find cute restaurant
"('cute', 'restaurant', 'within')",1,cute restaurant within
"('restaurant', 'within', 'five')",1,restaurant within five
"('within', 'five', 'minute')",1,within five minute
"('five', 'minute', 'walk')",1,five minute walk
"('minute', 'walk', 'fantastic')",1,minute walk fantastic
"('walk', 'fantastic', 'local')",1,walk fantastic local
"('fantastic', 'local', 'seafood')",1,fantastic local seafood
"('local', 'seafood', 'antonio')",1,local seafood antonio
"('seafood', 'antonio', 'room')",1,seafood antonio room
"('antonio', 'room', 'hotel')",1,antonio room hotel
"('room', 'hotel', 'updated')",1,room hotel updated
"('hotel', 'updated', 'asian')",1,hotel updated asian
"('updated', 'asian', 'designer')",1,updated asian designer
"('asian', 'designer', 'feel')",1,asian designer feel
"('bar', 'great', 'nicola')",1,bar great nicola
"('nicola', 'lovely', 'interesting')",1,nicola lovely interesting
"('mention', 'extremely', 'ugly')",1,mention extremely ugly
"('modern', 'ample', 'closet')",1,modern ample closet
"('wellness', 'suite', 'absolutely')",1,wellness suite absolutely
"('suite', 'absolutely', 'beautiful')",1,suite absolutely beautiful
"('absolutely', 'beautiful', 'nice')",1,absolutely beautiful nice
"('beautiful', 'nice', 'sitting')",1,beautiful nice sitting
"('nice', 'sitting', 'area')",1,nice sitting area
"('sitting', 'area', 'fireplace')",1,sitting area fireplace
"('area', 'fireplace', 'furniture')",1,area fireplace furniture
"('fireplace', 'furniture', 'clean')",1,fireplace furniture clean
"('furniture', 'clean', 'modern')",1,furniture clean modern
"('clean', 'modern', 'ample')",1,clean modern ample
"('ample', 'closet', 'space')",1,ample closet space
"('space', 'constraints', 'made')",1,space constraints made
"('closet', 'space', 'belongings')",1,closet space belongings
"('space', 'belongings', 'also')",1,space belongings also
"('belongings', 'also', 'beautiful')",1,belongings also beautiful
"('also', 'beautiful', 'jet')",1,also beautiful jet
"('beautiful', 'jet', 'tub')",1,beautiful jet tub
"('jet', 'tub', 'along')",1,jet tub along
"('tub', 'along', 'listed')",1,tub along listed
"('along', 'listed', 'amenities')",1,along listed amenities
"('listed', 'amenities', 'sauna')",1,listed amenities sauna
"('amenities', 'sauna', 'steam')",1,amenities sauna steam
"('loved', 'wellness', 'suite')",1,loved wellness suite
"('naples', 'loved', 'wellness')",1,naples loved wellness
"('nights', 'naples', 'loved')",1,nights naples loved
"('three', 'nights', 'naples')",1,three nights naples
"('made', 'sense', 'staff')",1,made sense staff
"('sense', 'staff', 'friendly')",1,sense staff friendly
"('friendly', 'helpful', 'needed')",1,friendly helpful needed
"('helpful', 'needed', 'cab')",1,helpful needed cab
"('needed', 'cab', 'less')",1,needed cab less
"('cab', 'less', 'two')",1,cab less two
"('less', 'two', 'minutes')",1,less two minutes
"('two', 'minutes', 'naples')",1,two minutes naples
"('minutes', 'naples', 'wonderful')",1,minutes naples wonderful
"('naples', 'wonderful', 'city')",1,naples wonderful city
"('wonderful', 'city', 'hotel')",1,wonderful city hotel
"('city', 'hotel', 'centrally')",1,city hotel centrally
"('hotel', 'centrally', 'located')",1,hotel centrally located
"('centrally', 'located', 'would')",1,centrally located would
"('located', 'would', 'definitely')",1,located would definitely
"('definitely', 'stay', 'husband')",1,definitely stay husband
"('stay', 'husband', 'stayed')",1,stay husband stayed
"('husband', 'stayed', 'honeymoon')",1,husband stayed honeymoon
"('stayed', 'honeymoon', 'first')",1,stayed honeymoon first
"('honeymoon', 'first', 'three')",1,honeymoon first three
"('first', 'three', 'nights')",1,first three nights
"('steam', 'room', 'private')",1,steam room private
"('room', 'private', 'toilet')",1,room private toilet
"('private', 'toilet', 'room')",1,private toilet room
"('saturday', 'broke', 'foot')",1,saturday broke foot
"('foot', 'happen', 'property')",1,foot happen property
"('happen', 'property', 'ended')",1,happen property ended
"('property', 'ended', 'awakening')",1,property ended awakening
"('ended', 'awakening', 'excruciating')",1,ended awakening excruciating
"('awakening', 'excruciating', 'pain')",1,awakening excruciating pain
"('excruciating', 'pain', 'night')",1,excruciating pain night
"('pain', 'night', 'husband')",1,pain night husband
"('night', 'husband', 'good')",1,night husband good
"('husband', 'good', 'round')",1,husband good round
"('good', 'round', 'experience')",1,good round experience
"('round', 'experience', 'concierge')",1,round experience concierge
"('experience', 'concierge', 'desk')",1,experience concierge desk
"('concierge', 'desk', 'excellent')",1,concierge desk excellent
"('desk', 'excellent', 'spa')",1,desk excellent spa
"('excellent', 'spa', 'good')",1,excellent spa good
"('spa', 'good', 'restaurant')",1,spa good restaurant
"('good', 'restaurant', 'facilities')",1,good restaurant facilities
"('restaurant', 'facilities', 'excellent')",1,restaurant facilities excellent
"('facilities', 'excellent', 'disappointed')",1,facilities excellent disappointed
"('excellent', 'disappointed', 'mention')",1,excellent disappointed mention
"('disappointed', 'mention', 'extremely')",1,disappointed mention extremely
"('broke', 'foot', 'happen')",1,broke foot happen
"('arrived', 'saturday', 'broke')",1,arrived saturday broke
"('toilet', 'room', 'drinks')",1,toilet room drinks
"('day', 'arrived', 'saturday')",1,day arrived saturday
"('room', 'drinks', 'food')",1,room drinks food
"('drinks', 'food', 'views')",1,drinks food views
"('food', 'views', 'also')",1,food views also
"('views', 'also', 'commended')",1,views also commended
"('also', 'commended', 'decor')",1,also commended decor
"('commended', 'decor', 'amazing')",1,commended decor amazing
"('decor', 'amazing', 'personality')",1,decor amazing personality
"('amazing', 'personality', 'well')",1,amazing personality well
"('personality', 'well', 'please')",1,personality well please
